cases.0.project.project_id,cases.0.samples.0.sample_id,cases.0.submitter_id,file_id,file_name,id
TCGA-BRCA,9321161b-d568-4d38-aed3-956786a06329,TCGA-BH-A18H,744a6d3d-b666-49aa-8d26-47f34e3d1eb5,94027f46-390c-4dda-ab89-cb1ac0a291cd.rna_seq.augmented_star_gene_counts.tsv,744a6d3d-b666-49aa-8d26-47f34e3d1eb5
TCGA-BRCA,58bfe278-a80f-4722-b286-4d966214d244,TCGA-E2-A14P,4ecc1f1a-8ff4-4552-a5e8-7a9652b6d1d5,df45fb41-4511-4dab-b865-fcdfcda0400a.rna_seq.augmented_star_gene_counts.tsv,4ecc1f1a-8ff4-4552-a5e8-7a9652b6d1d5
TCGA-BRCA,1d8f72b7-8596-40e8-afdf-244dd897758c,TCGA-AN-A04A,1ace2a0c-773d-45b5-8fd6-968c88731bbb,c33ecc28-d5ba-4416-b93d-445b7883b6e8.rna_seq.augmented_star_gene_counts.tsv,1ace2a0c-773d-45b5-8fd6-968c88731bbb
TCGA-KIRP,14f96a1d-5a17-44b1-8c8a-bfabb1413432,TCGA-MH-A855,7db46624-6d07-4f49-b0ff-18bb41375de9,b1f7af2a-a39b-44c7-a077-e1df6b18268a.rna_seq.augmented_star_gene_counts.tsv,7db46624-6d07-4f49-b0ff-18bb41375de9
TCGA-KIRP,6906dc9f-4bf1-43ac-9967-1b23f3de1196,TCGA-P4-A5E6,25e923e1-24ce-44a9-934c-20df73d33686,acfb6bc0-2972-48f8-9926-5a5ef46e8d86.rna_seq.augmented_star_gene_counts.tsv,25e923e1-24ce-44a9-934c-20df73d33686
TCGA-KIRP,45566683-93b3-43f7-8233-94867df73769,TCGA-BQ-5875,5f546050-bd02-4240-a036-8a8cd5b93bbf,45757ee8-9ee6-4b06-96b3-92c4ed342025.rna_seq.augmented_star_gene_counts.tsv,5f546050-bd02-4240-a036-8a8cd5b93bbf
TCGA-KIRP,4eccd73c-9a7b-40a8-a579-7e28b1ff3d69,TCGA-WN-A9G9,dedfc0e5-be63-470d-b6bc-847c10b2cf93,fb7c4c02-0eba-49be-94b6-f9b7943f5925.rna_seq.augmented_star_gene_counts.tsv,dedfc0e5-be63-470d-b6bc-847c10b2cf93
TCGA-KIRP,e8cd0d5d-2af6-444f-b8b9-05b1874edae2,TCGA-HE-A5NH,b30735ec-ab08-4413-9af4-0f70d4b6f7c3,73d434a7-9c39-471f-a5f5-2aebfc1a85ef.rna_seq.augmented_star_gene_counts.tsv,b30735ec-ab08-4413-9af4-0f70d4b6f7c3
TCGA-KIRP,aedc2b0c-d6e0-42b3-b311-0828102b562b,TCGA-F9-A8NY,ccfce8c5-d53e-4538-b201-c697e7a4f851,25baca49-5a22-4a18-a9b4-efae82bea85c.rna_seq.augmented_star_gene_counts.tsv,ccfce8c5-d53e-4538-b201-c697e7a4f851
TCGA-KIRP,4ac25d64-35a6-4ed7-be5b-bf037fbbce80,TCGA-B9-A8YI,7e573139-6180-4ea1-be0b-d5df8d13c448,970a9be7-5ccd-487f-92d9-4e194a97d162.rna_seq.augmented_star_gene_counts.tsv,7e573139-6180-4ea1-be0b-d5df8d13c448
TCGA-KIRP,14821d25-2bff-436e-8b1f-c8f4a1f70dde,TCGA-G7-A4TM,875dd262-d100-47d6-b547-5004105eb8fe,7ebc0aad-868c-4588-a806-e6c0c6b67d9d.rna_seq.augmented_star_gene_counts.tsv,875dd262-d100-47d6-b547-5004105eb8fe
TCGA-KIRP,46718846-b25f-4e30-8ded-6fe8b3d41232,TCGA-B9-A5W9,41d2e95c-1dd1-46f4-8781-6649be8e86ba,e167486d-404e-4159-8e45-6694bf1ffdb6.rna_seq.augmented_star_gene_counts.tsv,41d2e95c-1dd1-46f4-8781-6649be8e86ba
TCGA-KIRP,d74c7152-798f-4913-95d3-67ac834204f0,TCGA-AL-3466,a8064ab6-1b4b-42bb-8505-ec2310066c82,b4c30d0a-a87c-4562-8302-6117a24458e2.rna_seq.augmented_star_gene_counts.tsv,a8064ab6-1b4b-42bb-8505-ec2310066c82
TCGA-KIRP,3ff79014-b22b-4bd6-b2a9-669640696efd,TCGA-IZ-8195,69436444-28b6-41b3-bf49-ae65146b0071,93028cc0-f240-4305-ad18-babfe83bf0e8.rna_seq.augmented_star_gene_counts.tsv,69436444-28b6-41b3-bf49-ae65146b0071
TCGA-KIRP,7df2fab4-3111-4a93-a6ea-c2b701b71438,TCGA-AL-7173,c32d6f98-f752-4665-95f9-aa2fc3b02fd9,2f059ac2-e4fb-412d-b539-ad6be5a55a35.rna_seq.augmented_star_gene_counts.tsv,c32d6f98-f752-4665-95f9-aa2fc3b02fd9
TCGA-KIRP,31769c98-8882-44e9-b61b-417903b3e4f5,TCGA-B9-4115,5669db25-1d5f-49ea-98f2-80da6c6d1205,a4ac4fe0-886f-4bed-a2dd-a118a7303b9c.rna_seq.augmented_star_gene_counts.tsv,5669db25-1d5f-49ea-98f2-80da6c6d1205
TCGA-KIRP,2697d1de-3d7e-4bd6-9ede-7516bd10a701,TCGA-MH-A560,37a10ee4-94f4-411d-b790-8e2871d790ae,5762160c-cce5-4294-ba8d-731b8f67dc53.rna_seq.augmented_star_gene_counts.tsv,37a10ee4-94f4-411d-b790-8e2871d790ae
TCGA-KIRP,7478d32b-a1d4-41cc-845f-450c7332e3d8,TCGA-B9-A69E,c6b73b52-e80a-4af0-b1fd-6636269e6676,2d1c7f8e-ae1f-4f08-9167-d65dbd1ed1f9.rna_seq.augmented_star_gene_counts.tsv,c6b73b52-e80a-4af0-b1fd-6636269e6676
TCGA-KIRP,11ab651d-4d89-4881-bd70-6a47626bb168,TCGA-A4-8518,a4ac446e-4c70-4360-9e88-879641cff075,dca406a5-9351-41b4-8cc6-40ed702103f6.rna_seq.augmented_star_gene_counts.tsv,a4ac446e-4c70-4360-9e88-879641cff075
TCGA-KIRP,5d07e488-c7c6-4073-9c8e-c2c56754e310,TCGA-UZ-A9PJ,5a49dc8a-9a9d-47b2-bbcb-807ea40f951d,817a34d0-4ed3-417c-ae05-54b3174e2039.rna_seq.augmented_star_gene_counts.tsv,5a49dc8a-9a9d-47b2-bbcb-807ea40f951d
TCGA-KIRP,5069d670-b671-4147-a632-05cac22de01b,TCGA-A4-A5DU,6f96d13b-69de-400a-9187-203e7d397613,e3a62efe-9618-4e8c-9f67-f050b4fc99fa.rna_seq.augmented_star_gene_counts.tsv,6f96d13b-69de-400a-9187-203e7d397613
TCGA-KIRP,d7c39c39-0c09-4b82-9436-58e4e8d3db0a,TCGA-Y8-A896,d18fb4cd-b9a1-4b41-9945-6a5f85e49557,d2fbd6d0-30c3-4a7f-8aaf-3ed2dc28ca7f.rna_seq.augmented_star_gene_counts.tsv,d18fb4cd-b9a1-4b41-9945-6a5f85e49557
TCGA-KIRP,a75a6751-bdbf-4221-8886-8f97d25e0a62,TCGA-WN-AB4C,9c2fb2dd-64eb-49e3-af9f-b0433b419b8e,880ab7e2-4710-4729-a928-5c519c47ef77.rna_seq.augmented_star_gene_counts.tsv,9c2fb2dd-64eb-49e3-af9f-b0433b419b8e
TCGA-KIRP,1ccdb444-2f23-42a3-8244-4c21d6312058,TCGA-J7-A8I2,6ccd481f-ca18-45e3-99f3-c341ac358eb8,c44fe389-8b3d-40c5-bfbe-e940a0567e5c.rna_seq.augmented_star_gene_counts.tsv,6ccd481f-ca18-45e3-99f3-c341ac358eb8
TCGA-KIRP,42b4c70b-27d1-43b5-bc73-70d367d5abdb,TCGA-BQ-5879,e23ac747-77e0-4f5f-87ae-cf2d2dde34c7,5ab9398c-22b1-4876-83d8-aada5b2cd155.rna_seq.augmented_star_gene_counts.tsv,e23ac747-77e0-4f5f-87ae-cf2d2dde34c7
TCGA-KIRP,434ebbbf-f4ec-4b98-b85d-7b69d927a1a7,TCGA-5P-A9K8,8268afb5-ef4a-4fe8-b272-099d0ba5d6cc,f499b7d4-8d31-47a3-ae6c-3244291f4e05.rna_seq.augmented_star_gene_counts.tsv,8268afb5-ef4a-4fe8-b272-099d0ba5d6cc
TCGA-KIRP,71439c55-4d37-4a2a-8d8d-20d4df18ec05,TCGA-2Z-A9JD,80ae8587-db0d-495d-ab0f-1dcf55459c99,438aa39d-2663-4730-8e4d-879d3ba12eb7.rna_seq.augmented_star_gene_counts.tsv,80ae8587-db0d-495d-ab0f-1dcf55459c99
TCGA-KIRP,3decc749-1fcf-42c3-b8f8-f7a06e436bf7,TCGA-BQ-5885,731e1916-d211-499e-bf6c-7534b55c5c5f,e07e80b0-2f2a-478a-b470-8698740bc900.rna_seq.augmented_star_gene_counts.tsv,731e1916-d211-499e-bf6c-7534b55c5c5f
TCGA-KIRP,55fb7644-f924-4ee1-b9fa-e82111082a18,TCGA-BQ-5878,03443702-1483-4701-89c9-265a55a0ee68,4b5cf3f4-cd52-4a60-8b52-053922decf1b.rna_seq.augmented_star_gene_counts.tsv,03443702-1483-4701-89c9-265a55a0ee68
TCGA-KIRP,520e4c08-e7c6-407f-94cd-a07681bc24a8,TCGA-HE-A5NI,686ce8e4-7a1a-42ec-b622-eddbbbb96d89,3c16e466-9734-4c78-845b-773aa7ab3651.rna_seq.augmented_star_gene_counts.tsv,686ce8e4-7a1a-42ec-b622-eddbbbb96d89
TCGA-KIRP,ae4a218d-3d84-4f2a-a2ea-fb8b65b988c3,TCGA-A4-7996,13878bfa-7329-4388-8980-7f5534b4c1a0,aabec8df-149e-4600-89a1-1977ce2f2f29.rna_seq.augmented_star_gene_counts.tsv,13878bfa-7329-4388-8980-7f5534b4c1a0
TCGA-KIRP,bdf0d8f7-ad55-4fc2-84dc-169cc665422a,TCGA-2Z-A9J7,4f983f8e-7a9f-4bf9-9392-836ef579d69d,b009bc0d-4f86-4dfa-9c59-2749469f7c9a.rna_seq.augmented_star_gene_counts.tsv,4f983f8e-7a9f-4bf9-9392-836ef579d69d
TCGA-KIRP,343ea814-8992-4730-a5f8-94870d17b586,TCGA-P4-A5E7,55f39f1a-499d-4e6d-9667-4229831d743e,51c7f64d-8c61-4a39-aae3-bb7f9aedf95b.rna_seq.augmented_star_gene_counts.tsv,55f39f1a-499d-4e6d-9667-4229831d743e
TCGA-KIRP,341ea198-c8a2-4675-8077-2c450e9925e1,TCGA-A4-A57E,708b9e5c-d93e-4c53-9f9f-b3ce7f414416,d7d45828-39f6-46f8-8e54-0848e3725aca.rna_seq.augmented_star_gene_counts.tsv,708b9e5c-d93e-4c53-9f9f-b3ce7f414416
TCGA-KIRP,1602fe24-2754-4347-957c-28c7f3afc06a,TCGA-BQ-5891,cf6ad7bc-9392-4f16-b427-69aded849958,943dbfcd-98c2-4377-91f5-47db01d4d62d.rna_seq.augmented_star_gene_counts.tsv,cf6ad7bc-9392-4f16-b427-69aded849958
TCGA-KIRP,ad51ba7d-5f02-47e7-a700-0948f16d86f0,TCGA-SX-A71U,ab5a2794-004e-4be9-a72e-d4852413d843,57d49732-3501-439d-afc5-d4d0c958d64e.rna_seq.augmented_star_gene_counts.tsv,ab5a2794-004e-4be9-a72e-d4852413d843
TCGA-KIRP,5abd1331-6752-49c9-94b7-4a4ce177b345,TCGA-HE-7128,9cf6116f-4d3b-4dc4-b4ca-d1163a407320,107edf95-e01c-4ca3-a6a1-3af3d7e997db.rna_seq.augmented_star_gene_counts.tsv,9cf6116f-4d3b-4dc4-b4ca-d1163a407320
TCGA-KIRP,83a52d66-ecf3-42cf-82e5-2ad2bcdf5c2c,TCGA-UZ-A9PL,a9cc66d2-3518-459f-9d1a-e5133dc1a7d7,9b24ac23-7a2d-43ae-8f42-6b60dd6d0e66.rna_seq.augmented_star_gene_counts.tsv,a9cc66d2-3518-459f-9d1a-e5133dc1a7d7
TCGA-KIRP,4ad8cf4d-a916-40a3-a68e-75d642211ff2,TCGA-G7-6790,91721d32-47e6-45b9-85b2-7c8b224d219e,27589f0a-0e71-41f0-aa28-55468db11cde.rna_seq.augmented_star_gene_counts.tsv,91721d32-47e6-45b9-85b2-7c8b224d219e
TCGA-KIRP,551cb44f-38f6-4c7e-aa9a-a8d95175f2f6,TCGA-B9-A5W7,626273a0-40ea-43d8-bb2b-194d30ccfc90,cc4de259-7f6d-4915-8bb7-4179985bd1f1.rna_seq.augmented_star_gene_counts.tsv,626273a0-40ea-43d8-bb2b-194d30ccfc90
TCGA-KIRP,17e8cc84-87d9-4f9f-8752-fb75af584974,TCGA-A4-8515,85425631-29fe-47fa-baaf-bc23dbc378a9,57931a2d-b5ae-4cbf-b030-c0b4806d820d.rna_seq.augmented_star_gene_counts.tsv,85425631-29fe-47fa-baaf-bc23dbc378a9
TCGA-KIRP,50938aba-5cc5-415b-a3eb-09c9902ae8ae,TCGA-EV-5901,c40c73aa-b2d4-4626-87ee-71b49ab7dbe0,2ec23a96-8205-403d-bd28-fdada96c8303.rna_seq.augmented_star_gene_counts.tsv,c40c73aa-b2d4-4626-87ee-71b49ab7dbe0
TCGA-KIRP,cd981000-76cd-405c-86a3-ef304e186775,TCGA-A4-8630,7df751cc-5848-41d3-973a-a507c979ecd3,61937e37-3d0d-45f8-a39c-5ab0489ca7c1.rna_seq.augmented_star_gene_counts.tsv,7df751cc-5848-41d3-973a-a507c979ecd3
TCGA-KIRP,7eea5c2a-f1a2-432e-88a2-e96b809e15d9,TCGA-AL-3472,ca3c43ac-3e42-4992-bbf9-537eb8d4e74c,67a25803-dde5-4395-95c3-bf19c4e6d4ed.rna_seq.augmented_star_gene_counts.tsv,ca3c43ac-3e42-4992-bbf9-537eb8d4e74c
TCGA-KIRP,019a5483-9bfa-4ac5-826a-4b5ab5a90bfd,TCGA-GL-A9DD,73120e77-b856-4d1b-bfc8-88c112fbf466,9a163421-8e6e-44e4-92cc-31d058bfc733.rna_seq.augmented_star_gene_counts.tsv,73120e77-b856-4d1b-bfc8-88c112fbf466
TCGA-KIRP,853d3a6f-43cb-490a-9215-c5f415dbe33b,TCGA-2Z-A9J9,7f08ee7e-94f1-456c-97bb-abf801f74286,335bca95-d359-470f-a211-68210d9e2ba7.rna_seq.augmented_star_gene_counts.tsv,7f08ee7e-94f1-456c-97bb-abf801f74286
TCGA-KIRP,5adf65eb-e31f-4664-8375-619e4027da74,TCGA-F9-A4JJ,84c9cb87-67df-4dec-8af4-21a67d1661b3,97a4506b-81bd-4c81-9f62-f9502b8e8f3e.rna_seq.augmented_star_gene_counts.tsv,84c9cb87-67df-4dec-8af4-21a67d1661b3
TCGA-KIRP,77417779-6dc1-4e5f-87c5-3051ede9087c,TCGA-UZ-A9PS,424274bb-999a-4791-b416-8b43152fdba2,4ca098a0-e27c-458d-8276-d65372fea8be.rna_seq.augmented_star_gene_counts.tsv,424274bb-999a-4791-b416-8b43152fdba2
TCGA-KIRP,57cfc258-5350-498f-b98f-5e503ec3f683,TCGA-B1-A655,b8659e29-e394-4423-866e-7772179901a8,413a3887-de75-4c38-a60a-3a02eae2f61a.rna_seq.augmented_star_gene_counts.tsv,b8659e29-e394-4423-866e-7772179901a8
TCGA-KIRP,2d5ece93-2155-4cf0-996c-184e42fc4c0f,TCGA-B1-A657,6afb15ba-92a3-4dc0-a091-dba5758362cb,5535ecc3-d385-4c20-b4f5-f71c5782ec60.rna_seq.augmented_star_gene_counts.tsv,6afb15ba-92a3-4dc0-a091-dba5758362cb
TCGA-KIRP,a27ef8c8-8ba2-4319-9ee0-c701fed59fbb,TCGA-F9-A7VF,baf3ce56-0aa2-4e8e-8fa0-fe88e2c0e75d,3dc0f5ff-07aa-4e17-90f5-7434472f0cc4.rna_seq.augmented_star_gene_counts.tsv,baf3ce56-0aa2-4e8e-8fa0-fe88e2c0e75d
TCGA-KIRP,c48ebb8e-59e3-4706-a5b7-0de3710c65bd,TCGA-DZ-6135,9754a8ce-6f71-477f-abd8-4b4c33e5d1dc,ddb3d84c-9e68-40d2-bef8-22bcf0fd201c.rna_seq.augmented_star_gene_counts.tsv,9754a8ce-6f71-477f-abd8-4b4c33e5d1dc
TCGA-KIRP,e490028c-e8f6-4c5d-ae9c-274334a8e86c,TCGA-5P-A9K2,ab780309-bf71-433c-a9e5-d8823aadf3be,f1270243-3813-4e20-a0a8-d5ca020ae5d0.rna_seq.augmented_star_gene_counts.tsv,ab780309-bf71-433c-a9e5-d8823aadf3be
TCGA-KIRP,6f084d86-6ce0-431a-87d7-0e543392ea15,TCGA-GL-A59R,2a0b9c8d-af2f-452a-9d08-3863ce528bf9,63d57102-26d4-48b7-9fd3-bb842f5e5328.rna_seq.augmented_star_gene_counts.tsv,2a0b9c8d-af2f-452a-9d08-3863ce528bf9
TCGA-KIRP,16223531-33c3-4d2c-8715-fa9899cee168,TCGA-B3-3925,68b2e11e-37c9-4e2b-a532-fa8f91424694,e045554d-52a6-4e83-8ca1-0cbb75a2a68b.rna_seq.augmented_star_gene_counts.tsv,68b2e11e-37c9-4e2b-a532-fa8f91424694
TCGA-KIRP,ddb72d04-48f5-4ad5-95a7-8d2614ba0ae0,TCGA-HE-A5NJ,c43bacec-dabb-4478-9303-57dcee5e38fa,7b54d220-229c-421f-8d6d-891a27354951.rna_seq.augmented_star_gene_counts.tsv,c43bacec-dabb-4478-9303-57dcee5e38fa
TCGA-KIRP,e06e821f-ad0c-4f18-ae1f-820966b7caef,TCGA-2Z-A9JR,bdacbe0a-1ba6-4db5-9dc6-912613da12da,1e899b2d-aaca-4c8d-afbd-14b453af8197.rna_seq.augmented_star_gene_counts.tsv,bdacbe0a-1ba6-4db5-9dc6-912613da12da
TCGA-KIRP,da427a6d-bd94-4c26-8b34-38e6fc3ce66f,TCGA-IZ-A6M8,9c1bb02c-d426-4f22-bb6a-135d338d3f6d,9007bcff-ae42-4df1-ae6c-3f78085cd7f1.rna_seq.augmented_star_gene_counts.tsv,9c1bb02c-d426-4f22-bb6a-135d338d3f6d
TCGA-KIRP,460188e7-2a1e-4c3f-9c96-48c59a3fa9a0,TCGA-A4-A4ZT,e0c1cdbb-08ef-449a-8d50-22ab8ca51cb9,b3728f8d-45b0-4fe5-b165-1ec1ec75bde4.rna_seq.augmented_star_gene_counts.tsv,e0c1cdbb-08ef-449a-8d50-22ab8ca51cb9
TCGA-KIRP,f0c9413d-25f6-410f-864c-cb2f4e3998ef,TCGA-G7-A8LB,fc25fc3c-8ede-4135-9baa-5fd41a825396,e10d1489-b3e7-4aca-af63-fe15a285f9ee.rna_seq.augmented_star_gene_counts.tsv,fc25fc3c-8ede-4135-9baa-5fd41a825396
TCGA-KIRP,e50c6204-5b90-43ea-b596-8b759cd1848a,TCGA-4A-A93Y,8d6af558-14e7-4988-bd42-d73dc857fdd5,7b8f80f0-fd85-41f5-b705-973bf60c5c24.rna_seq.augmented_star_gene_counts.tsv,8d6af558-14e7-4988-bd42-d73dc857fdd5
TCGA-KIRP,0c8f79d4-d14d-43f8-9ec7-2caad00f2b3f,TCGA-2Z-A9JE,c6316932-6aa4-42a9-8e17-1be5449f68b7,176e2fa9-8ec3-45a7-bfc9-778f5c9cbc55.rna_seq.augmented_star_gene_counts.tsv,c6316932-6aa4-42a9-8e17-1be5449f68b7
TCGA-KIRP,4192d07e-79a0-40da-b067-c0559d6a35cb,TCGA-G7-7502,4f2e18b6-128d-4270-aee8-4e675a41cd72,5d99eb47-9acf-4d75-a730-2f7c6c1368c9.rna_seq.augmented_star_gene_counts.tsv,4f2e18b6-128d-4270-aee8-4e675a41cd72
TCGA-KIRP,8698e7b3-395f-4626-9dec-65d4fd1f8d4e,TCGA-IA-A83V,8f48636e-ed47-48b0-bf55-3d4b6c1ae917,9270df3e-1219-4a78-ba6e-a12406201682.rna_seq.augmented_star_gene_counts.tsv,8f48636e-ed47-48b0-bf55-3d4b6c1ae917
TCGA-KIRP,1f18a0b2-8265-40af-80e2-7ebddc50b90c,TCGA-5P-A9K6,18f5eb72-cf61-4dea-9801-a89addf8f180,4d25163f-c740-4804-8fbb-182fb43ca8d4.rna_seq.augmented_star_gene_counts.tsv,18f5eb72-cf61-4dea-9801-a89addf8f180
TCGA-KIRP,faed0a97-ba34-48a9-a584-4c61c4358bbb,TCGA-2Z-A9JK,dd9689d8-2668-4c4d-962b-34ccad3c0d8e,27ad1d7f-df4f-4b47-b8f8-ddf10d44076a.rna_seq.augmented_star_gene_counts.tsv,dd9689d8-2668-4c4d-962b-34ccad3c0d8e
TCGA-KIRP,b652d50c-f78a-4d54-81c2-1cb16031a7fc,TCGA-G7-A8LD,508bc893-2adb-471e-8dea-a71ab8af3290,4bba5ba8-e210-4ef3-9377-c692f9484df8.rna_seq.augmented_star_gene_counts.tsv,508bc893-2adb-471e-8dea-a71ab8af3290
TCGA-KIRP,5cc35795-fc4f-4ce6-b0f5-05f3c3d172e8,TCGA-IA-A83T,d59e657f-6780-4e40-9390-4445f02a2f23,8cd48709-0a65-4737-b859-b2367336249b.rna_seq.augmented_star_gene_counts.tsv,d59e657f-6780-4e40-9390-4445f02a2f23
TCGA-KIRP,4a3dcd7e-1e83-48da-8dd4-b34b60d129c1,TCGA-A4-A772,66b68bbb-d8db-4e8b-83b0-fb0e6692f2c4,0b0b8a85-b9eb-4318-ae1f-fb3cd003b610.rna_seq.augmented_star_gene_counts.tsv,66b68bbb-d8db-4e8b-83b0-fb0e6692f2c4
TCGA-KIRP,26f5c99a-b0eb-4694-b834-865bca0fbd4a,TCGA-UZ-A9PU,840009d3-beff-4c76-abda-73f93594b905,f6f29a60-bbc3-4d0a-bd76-0e9c313180a1.rna_seq.augmented_star_gene_counts.tsv,840009d3-beff-4c76-abda-73f93594b905
TCGA-KIRP,45c1e4f9-160e-4bb9-9b04-c8fbba3b1934,TCGA-UZ-A9PQ,efbf11c6-bf20-461c-bc71-6e9480eb475c,cc3ccb82-a9fd-4ad9-ba71-3857d6104871.rna_seq.augmented_star_gene_counts.tsv,efbf11c6-bf20-461c-bc71-6e9480eb475c
TCGA-KIRP,535b880e-19f3-47ab-a09b-21000253e217,TCGA-Y8-A895,5118d0b7-e431-4cc2-be2b-3906bd52c872,6d63029a-3fac-4dcb-beb6-303a0b88a04b.rna_seq.augmented_star_gene_counts.tsv,5118d0b7-e431-4cc2-be2b-3906bd52c872
TCGA-KIRP,4876e119-abc9-4f8a-9bc3-62de74066aab,TCGA-BQ-5890,3941b835-c5e6-4000-b5b9-ad420d012062,93ee4243-f9c0-4946-be6c-5e0372109b23.rna_seq.augmented_star_gene_counts.tsv,3941b835-c5e6-4000-b5b9-ad420d012062
TCGA-KIRP,879f8d45-085d-4370-88fc-7fe65f6a0f14,TCGA-SX-A7SP,6639be4a-2848-4775-afb7-f833d9b97fec,7579fa99-00d1-4eae-ba00-dc075b7e914d.rna_seq.augmented_star_gene_counts.tsv,6639be4a-2848-4775-afb7-f833d9b97fec
TCGA-KIRP,1fc5bf90-235f-411c-ac1d-aedc4df1746f,TCGA-MH-A55Z,e327eb0b-224f-473d-b6d8-b5a435a4669d,dfcad260-9990-47a1-afd6-7929c22e7e3d.rna_seq.augmented_star_gene_counts.tsv,e327eb0b-224f-473d-b6d8-b5a435a4669d
TCGA-KIRP,b82ed39a-e26d-4c02-ba6e-d5456d2c04e0,TCGA-A4-8517,aff1c7a4-ae90-446e-8e29-d6633e52cc01,68983237-d100-4148-9d5c-edb0fea2e01e.rna_seq.augmented_star_gene_counts.tsv,aff1c7a4-ae90-446e-8e29-d6633e52cc01
TCGA-KIRP,494bdcd5-52f4-471b-9d69-a7b106d0be84,TCGA-B9-A5W8,01eec09c-7007-470f-b4ab-7ea329db082e,e8c97501-d59d-43c8-8b2b-6bb31635e929.rna_seq.augmented_star_gene_counts.tsv,01eec09c-7007-470f-b4ab-7ea329db082e
TCGA-KIRP,c5ede5f5-35d2-4059-9f0c-6736abc6f899,TCGA-B1-A47N,76fcefd9-cc17-4ab7-bbee-c4d5cd00b4ea,ebd379f8-3c0a-4bed-83a5-8682bddb098d.rna_seq.augmented_star_gene_counts.tsv,76fcefd9-cc17-4ab7-bbee-c4d5cd00b4ea
TCGA-KIRP,2a7bd965-192d-401f-a9fb-3e4f00cd1562,TCGA-BQ-5888,95169edc-10da-4fad-9175-b0be431767f3,977eb6f8-97b0-4816-992e-ec02913930da.rna_seq.augmented_star_gene_counts.tsv,95169edc-10da-4fad-9175-b0be431767f3
TCGA-KIRP,2263098f-e9dc-4833-8269-6af568804511,TCGA-DW-7837,d51b9b5a-0c65-41a5-942c-71441f514e64,843220fd-e535-472d-865d-4e3b67424479.rna_seq.augmented_star_gene_counts.tsv,d51b9b5a-0c65-41a5-942c-71441f514e64
TCGA-KIRP,b3d63a9e-d6c2-43b8-a7ca-a530cd744ac8,TCGA-DW-7840,b4c0eaa4-6627-45fe-b8c2-ba23bd263b1f,3e094db3-818a-46d2-acad-c1e3af8eea5c.rna_seq.augmented_star_gene_counts.tsv,b4c0eaa4-6627-45fe-b8c2-ba23bd263b1f
TCGA-KIRP,e414502a-3f75-4527-8b1e-402046da6955,TCGA-BQ-7049,746d14a4-555a-4667-912a-9113b7c20aa9,23fbcb6a-5956-42ae-8a14-e43471d6201d.rna_seq.augmented_star_gene_counts.tsv,746d14a4-555a-4667-912a-9113b7c20aa9
TCGA-KIRP,2e825ce0-8121-4d0f-b876-905a1df66d46,TCGA-AL-3468,403bb101-edc8-4ff5-a2e7-7cc6e24af938,ea638d23-a89d-44d2-b223-9fb9ceeaa606.rna_seq.augmented_star_gene_counts.tsv,403bb101-edc8-4ff5-a2e7-7cc6e24af938
TCGA-KIRP,f1e7a305-c9d8-4391-a86a-0bbdb8864508,TCGA-A4-7734,9c36befe-e64e-4102-80a9-60b81adb984b,7ca29e4e-12dc-49ef-acbd-c21b8c991a60.rna_seq.augmented_star_gene_counts.tsv,9c36befe-e64e-4102-80a9-60b81adb984b
TCGA-KIRP,8a115f56-f980-4f34-969a-34e264758c5f,TCGA-BQ-7046,3f54db55-8f97-4338-b406-737858b5d9bf,df254df9-c7a9-40f7-922e-92c121cf1963.rna_seq.augmented_star_gene_counts.tsv,3f54db55-8f97-4338-b406-737858b5d9bf
TCGA-KIRP,4ddc37d4-35b8-4a5d-bbf1-6dbf0548852b,TCGA-A4-A48D,833feb55-db89-4bdd-b23b-8ef0c325c3c1,2b3c2118-b073-4607-895b-eaee36bbd9cf.rna_seq.augmented_star_gene_counts.tsv,833feb55-db89-4bdd-b23b-8ef0c325c3c1
TCGA-KIRP,0a0597ba-8980-442f-a869-af2ca1929a56,TCGA-Q2-A5QZ,4f284142-9418-4dac-a237-e36576403b7d,ef8ab2a3-cc2d-4658-b8fd-394b26c6da0d.rna_seq.augmented_star_gene_counts.tsv,4f284142-9418-4dac-a237-e36576403b7d
TCGA-KIRP,605b6dd3-552b-403c-98d9-c8b441b37a90,TCGA-B9-4617,acf8fce1-2afa-43b2-852e-a5bb5e21efb1,0c509be0-de28-49bf-a5b8-f470ab4abfb2.rna_seq.augmented_star_gene_counts.tsv,acf8fce1-2afa-43b2-852e-a5bb5e21efb1
TCGA-KIRP,21962d32-901e-43b9-be6a-b6974da31e16,TCGA-DW-5560,ef8e0547-f709-4968-9bb3-89b93014bc40,b49a5b0c-c29b-46bf-900e-4cfa46391343.rna_seq.augmented_star_gene_counts.tsv,ef8e0547-f709-4968-9bb3-89b93014bc40
TCGA-KIRP,2d0a17be-c8ff-4768-8e47-84d166bb7244,TCGA-HE-7129,c4560e99-9084-458f-8741-3ec3f20f3989,cf64da64-511a-46c9-bf90-772648dc46b3.rna_seq.augmented_star_gene_counts.tsv,c4560e99-9084-458f-8741-3ec3f20f3989
TCGA-KIRP,08771d29-1b8c-4b0e-8b84-a08664872e62,TCGA-Y8-A898,e4e89cbb-0528-42dd-bcfc-bb03897535c0,905ff6d5-bdbd-40a7-8c6f-85f9cd3add5f.rna_seq.augmented_star_gene_counts.tsv,e4e89cbb-0528-42dd-bcfc-bb03897535c0
